Date	State	Account length	Area code	International plan	Voice mail plan	Number vmail messages	Total day minutes	Total day calls	Total day charge	Total eve minutes	Total eve calls	Total eve charge	Total night minutes	Total night calls	Total night charge	Total intl minutes	Total intl calls	Total intl charge	Customer service calls	Churn	Total Call Duration	Total Call Charge
01/25/12	FL	129	415	Yes	No	0	267.4	78	45.46	204.2	85	17.36	111.7	146	5.03	5.9	4	1.59	1	FALSE	309	67.85
01/26/12	WI	62	415	No	No	0	281	66	47.77	160.6	108	13.65	77.9	74	3.51	0	0	0	1	FALSE	248	64.93
01/27/12	ID	122	510	No	Yes	33	270.8	96	46.04	220.4	110	18.73	169.9	104	7.65	11.8	8	3.19	4	FALSE	310	72.42
01/28/12	WY	32	408	No	No	0	171.2	82	29.1	185.6	102	15.78	203.3	64	9.15	10.2	7	2.75	1	FALSE	248	54.03
01/29/12	GA	86	510	No	No	0	124.1	82	21.1	202.6	120	17.22	289.6	119	13.03	6.7	8	1.81	3	FALSE	321	51.35
01/30/12	FL	130	415	No	No	0	162.8	113	27.68	290.3	111	24.68	114.9	140	5.17	7.2	3	1.94	1	FALSE	364	57.53
01/31/12	WY	42	408	No	No	0	146.3	84	24.87	255.9	113	21.75	45	117	2.03	8	12	2.16	1	FALSE	314	48.65
02/01/12	DE	73	415	No	No	0	254.8	85	43.32	143.4	80	12.19	153.9	102	6.93	15	7	4.05	2	FALSE	267	62.44
02/02/12	ME	66	408	No	Yes	26	254.9	108	43.33	243.2	135	20.67	190.8	95	8.59	5.4	3	1.46	2	FALSE	338	72.59
02/03/12	DC	103	510	No	Yes	31	107.7	124	18.31	188.9	104	16.06	196.2	98	8.83	8.9	3	2.4	0	FALSE	326	43.2
02/04/12	IA	128	408	No	No	0	158.8	75	27	264.8	91	22.51	270	77	12.15	7.6	7	2.05	1	FALSE	243	61.66
02/05/12	CO	104	415	No	No	0	182.9	113	31.09	239.6	85	20.37	229.8	104	10.34	5.5	4	1.49	2	FALSE	302	61.8
02/06/12	MN	103	415	No	No	0	198.5	112	33.75	42.5	90	3.61	179.2	124	8.06	12.4	5	3.35	0	FALSE	326	45.42
02/07/12	VT	124	415	No	No	0	178.4	72	30.33	233.6	134	19.86	179.4	91	8.07	12	2	3.24	0	FALSE	297	58.26
02/08/12	AZ	87	510	No	No	0	110.9	91	18.85	158.5	115	13.47	207.5	131	9.34	6.2	5	1.67	1	FALSE	337	41.66
02/09/12	LA	109	415	No	Yes	27	166.9	85	28.37	221.2	92	18.8	197.3	97	8.88	12.3	4	3.32	1	TRUE	274	56.05
02/10/12	MO	167	415	Yes	No	0	244.8	91	41.62	60.8	105	5.17	176.7	110	7.95	10.7	3	2.89	2	FALSE	306	54.74
02/11/12	ME	97	510	No	No	0	120.8	96	20.54	169.8	101	14.43	194.1	63	8.73	11.9	3	3.21	4	TRUE	260	43.7
02/12/12	MD	106	415	No	No	0	165.3	118	28.1	210	101	17.85	187.2	93	8.42	8.5	3	2.3	2	FALSE	312	54.37
02/13/12	VT	125	415	No	No	0	126.7	113	21.54	155.5	131	13.22	206.2	112	9.28	14.4	7	3.89	2	FALSE	356	44.04
02/14/12	DC	108	408	No	Yes	35	215.9	106	36.7	200.6	107	17.05	195.4	107	8.79	15.5	7	4.19	0	FALSE	320	62.54
02/15/12	WY	125	415	No	No	0	140.1	132	23.82	209.6	126	17.82	264.1	77	11.88	8	2	2.16	1	FALSE	335	53.52
02/16/12	VA	89	415	No	Yes	32	209.9	113	35.68	249.8	104	21.23	224.2	92	10.09	8.7	7	2.35	1	FALSE	309	67
02/17/12	VA	72	510	Yes	Yes	29	139.8	114	23.77	138.2	91	11.75	221	88	9.95	5.5	6	1.49	0	FALSE	293	45.47
02/18/12	CT	23	510	No	No	0	321.6	107	54.67	251.6	115	21.39	141.1	158	6.35	11.3	3	3.05	2	TRUE	380	82.41
02/19/12	HI	149	510	No	No	0	166.6	61	28.32	218.8	107	18.6	208.3	131	9.37	8.2	6	2.21	7	FALSE	299	56.29
02/20/12	WI	73	415	No	No	0	214.2	90	36.41	196.8	78	16.73	157.9	112	7.11	5.9	8	1.59	0	FALSE	280	60.25
02/21/12	MD	61	415	No	No	0	260	123	44.2	210.5	127	17.89	234.7	70	10.56	9	3	2.43	1	TRUE	320	72.65
02/22/12	WV	161	415	No	No	0	191.9	113	32.62	70.9	87	6.03	204.8	107	9.22	13.4	4	3.62	4	TRUE	307	47.87
02/23/12	VT	73	408	No	No	0	213	95	36.21	188.8	104	16.05	136.2	89	6.13	13.5	3	3.65	0	FALSE	288	58.39
02/24/12	UT	118	415	No	Yes	24	118.1	83	20.08	109.6	72	9.32	245.5	73	11.05	16.9	2	4.56	1	FALSE	228	40.45
02/25/12	CO	23	408	No	No	0	190.2	89	32.33	166.4	108	14.14	219.8	73	9.89	15	4	4.05	6	FALSE	270	56.36
02/26/12	NC	127	415	No	Yes	25	82.2	95	13.97	163.3	109	13.88	264.9	104	11.92	5.1	6	1.38	0	FALSE	308	39.77
02/27/12	NJ	42	415	No	Yes	32	163.8	80	27.85	177.8	123	15.11	190.4	106	8.57	8.1	5	2.19	0	FALSE	309	51.53
02/28/12	AR	118	415	No	No	0	267.8	145	45.53	316.4	121	26.89	208.6	91	9.39	14.4	11	3.89	5	TRUE	357	81.81
02/29/12	IA	45	510	No	No	0	159.8	91	27.17	120.4	86	10.23	163	93	7.34	10.6	3	2.86	2	FALSE	270	44.74
03/01/12	GA	50	408	No	Yes	24	214.3	129	36.43	289.8	55	24.63	312.5	130	14.06	10.6	4	2.86	1	FALSE	314	75.12
03/02/12	MO	179	510	No	No	0	287.3	123	48.84	288	114	24.48	266	112	11.97	10.5	4	2.84	0	TRUE	349	85.29
03/03/12	MO	152	408	No	No	0	101.2	122	17.2	141.6	87	12.04	198.5	124	8.93	7.5	3	2.03	2	FALSE	333	38.17
03/04/12	WY	105	415	No	No	0	102.8	74	17.48	281.7	125	23.94	228.1	113	10.26	13.2	5	3.56	2	FALSE	312	51.68
03/05/12	HI	72	415	No	No	0	109.1	97	18.55	115.7	96	9.83	295.8	84	13.31	8.3	6	2.24	0	FALSE	277	41.69
03/06/12	PA	52	408	No	No	0	215.9	67	36.7	217	108	18.45	342.8	130	15.43	5.2	2	1.4	1	FALSE	305	70.58
03/07/12	TX	125	415	No	No	0	203.4	110	34.58	128.7	97	10.94	190.5	113	8.57	11	4	2.97	1	FALSE	320	54.09
03/08/12	VA	143	510	No	No	0	110.1	113	18.72	169	59	14.37	166.7	94	7.5	9.2	2	2.48	1	FALSE	266	40.59
03/09/12	RI	65	415	No	No	0	111	51	18.87	219.8	84	18.68	202	89	9.09	4.4	14	1.19	1	FALSE	224	46.64
03/10/12	WI	80	415	No	No	0	239.9	121	40.78	142.3	51	12.1	364.3	106	16.39	9.3	5	2.51	1	FALSE	278	69.27
03/11/12	MS	1	415	No	No	0	144.8	107	24.62	112.5	66	9.56	218.7	79	9.84	13.8	3	3.73	1	FALSE	252	44.02
03/12/12	KY	60	408	No	No	0	135.4	134	23.02	205.9	85	17.5	204	103	9.18	7.9	4	2.13	1	FALSE	322	49.7
03/13/12	NC	43	415	No	No	0	84.2	134	14.31	80.8	103	6.87	196.1	79	8.82	10.8	2	2.92	1	FALSE	316	30
03/14/12	NV	143	415	No	No	0	209.1	127	35.55	106.1	80	9.02	179.6	90	8.08	14	6	3.78	0	FALSE	297	52.65
03/15/12	UT	81	415	No	Yes	24	130.1	117	22.12	196	61	16.66	139.3	123	6.27	11.4	5	3.08	0	FALSE	301	45.05
03/16/12	ME	205	510	No	Yes	24	175.8	139	29.89	155	98	13.18	180.7	64	8.13	7.8	5	2.11	2	FALSE	301	51.2
03/17/12	HI	24	415	No	No	0	241.9	104	41.12	145.2	112	12.34	214.5	105	9.65	6.6	5	1.78	1	FALSE	321	63.11
03/18/12	OH	74	415	No	No	0	136.7	106	23.24	228.6	105	19.43	265.3	114	11.94	9.8	4	2.65	0	FALSE	325	54.61
03/19/12	WV	77	510	No	No	0	67.7	68	11.51	195.7	86	16.63	236.5	137	10.64	12	2	3.24	1	FALSE	291	38.78
03/20/12	OK	74	415	No	No	0	200.4	87	34.07	309.2	105	26.28	152.1	118	6.84	10	2	2.7	1	FALSE	310	67.19
03/21/12	KY	74	510	Yes	No	0	125.8	103	21.39	207.7	96	17.65	207.4	143	9.33	14.1	4	3.81	1	TRUE	342	48.37
03/22/12	AL	200	408	No	No	0	128.2	87	21.79	133.2	105	11.32	177.6	123	7.99	11.2	2	3.02	1	FALSE	315	41.1
03/23/12	MD	86	408	No	No	0	226.3	88	38.47	223	107	18.96	255.6	92	11.5	13	3	3.51	4	FALSE	287	68.93
03/24/12	NE	91	510	No	Yes	37	162.3	107	27.59	233.9	115	19.88	277.4	94	12.48	9.2	4	2.48	0	FALSE	316	59.95
03/25/12	DC	76	415	No	No	0	224.4	121	38.15	147.9	97	12.57	183.8	74	8.27	6.7	2	1.81	2	FALSE	292	58.99
03/26/12	TX	130	415	No	No	0	120.5	127	20.49	189.7	52	16.12	270.1	107	12.15	14.3	2	3.86	1	FALSE	286	48.76
03/27/12	OH	56	408	No	No	0	91.1	90	15.49	179.3	115	15.24	300.7	89	13.53	11.9	8	3.21	2	FALSE	294	44.26
03/28/12	DE	117	415	No	No	0	168.8	137	28.7	241.4	107	20.52	204.8	106	9.22	15.5	4	4.19	0	FALSE	350	58.44
03/29/12	IA	63	510	No	No	0	153.5	81	26.1	287.3	115	24.42	230.2	85	10.36	6.5	5	1.76	2	FALSE	281	60.88
03/30/12	VT	126	415	No	No	0	226.2	88	38.45	140.3	114	11.93	208.9	110	9.4	6.4	2	1.73	0	FALSE	312	59.78
03/31/12	OR	132	510	No	No	0	191.9	107	32.62	206.9	127	17.59	272	88	12.24	12.6	2	3.4	1	FALSE	322	62.45
04/01/12	NV	81	415	No	Yes	28	167.9	147	28.54	190.7	105	16.21	193	103	8.69	9.2	6	2.48	4	TRUE	355	53.44
04/02/12	NC	122	415	No	No	0	180	88	30.6	145	77	12.33	233.7	120	10.52	11.5	6	3.11	2	FALSE	285	53.45
04/03/12	NJ	46	408	No	No	0	257.4	67	43.76	261.1	91	22.19	204.4	107	9.2	13.4	5	3.62	2	TRUE	265	75.15
04/04/12	MN	150	415	No	Yes	28	174.4	75	29.65	169.9	80	14.44	201.6	130	9.07	11	4	2.97	1	FALSE	285	53.16
04/05/12	ID	99	408	No	No	0	159.7	83	27.15	155.4	121	13.21	255.7	114	11.51	8.4	3	2.27	1	FALSE	318	51.87
04/06/12	AL	87	408	No	No	0	237.2	124	40.32	222.6	87	18.92	173.3	81	7.8	11	3	2.97	1	FALSE	292	67.04
04/07/12	AK	108	415	No	No	0	103	129	17.51	242.3	103	20.6	170.2	89	7.66	7.9	3	2.13	1	FALSE	321	45.77
04/08/12	VT	101	415	No	No	0	153.8	89	26.15	234	89	19.89	196.3	77	8.83	11.6	2	3.13	4	FALSE	255	54.87
04/09/12	PA	53	415	No	No	0	205.1	86	34.87	160.5	95	13.64	149.5	142	6.73	10.7	2	2.89	3	FALSE	323	55.24
04/10/12	AK	132	415	No	Yes	39	175.7	93	29.87	187.2	94	15.91	225.5	118	10.15	8.6	3	2.32	2	FALSE	305	55.93
04/11/12	CA	158	510	No	No	0	155.9	123	26.5	224.2	112	19.06	221	116	9.95	8.6	8	2.32	2	FALSE	351	55.51
04/12/12	MS	114	415	No	Yes	34	154.4	109	26.25	221.4	142	18.82	208.5	103	9.38	10.3	5	2.78	0	FALSE	354	54.45
04/13/12	AR	77	415	No	Yes	23	209.7	73	35.65	183.6	63	15.61	205.5	111	9.25	7.1	3	1.92	2	FALSE	247	60.51
04/14/12	NV	144	415	Yes	No	0	150	69	25.5	285.9	73	24.3	190.6	121	8.58	9.4	15	2.54	0	FALSE	263	58.38
04/15/12	AL	91	510	No	Yes	23	232.4	97	39.51	186	88	15.81	190.5	128	8.57	12.3	3	3.32	3	FALSE	313	63.89
04/16/12	GA	58	408	No	No	0	165.4	100	28.12	115.7	87	9.83	193.8	118	8.72	12.8	5	3.46	2	FALSE	305	46.67
04/17/12	AR	5	415	No	No	0	199.2	106	33.86	187.3	12	15.92	214	85	9.63	13.3	3	3.59	3	FALSE	203	59.41
04/18/12	MA	97	408	No	No	0	217.6	81	36.99	320.5	51	27.24	150.7	110	6.78	4.2	3	1.13	0	FALSE	242	71.01
04/19/12	NJ	107	415	No	No	0	212.1	95	36.06	150.1	88	12.76	219.8	111	9.89	7.7	2	2.08	3	FALSE	294	58.71
04/20/12	MO	142	415	No	Yes	30	154	75	26.18	165.8	97	14.09	270	83	12.15	10.8	5	2.92	1	FALSE	255	52.42
04/21/12	NY	9	408	No	Yes	31	193.8	130	32.95	202.6	98	17.22	191.2	102	8.6	13.3	2	3.59	1	FALSE	330	58.77
04/22/12	AZ	73	415	No	No	0	175.4	130	29.82	248.1	105	21.09	122.4	85	5.51	12.2	4	3.29	0	FALSE	320	56.42
04/23/12	NJ	48	510	No	Yes	22	152	63	25.84	258.8	131	22	263.2	109	11.84	15.7	5	4.24	2	TRUE	303	59.68
04/24/12	WV	43	408	No	No	0	230.2	147	39.13	186.7	121	15.87	128.4	100	5.78	9.2	3	2.48	0	FALSE	368	60.78
04/25/12	NM	122	408	No	Yes	33	174.9	103	29.73	248.2	105	21.1	164.6	116	7.41	13.5	3	3.65	1	TRUE	324	58.24
04/26/12	SC	93	415	No	No	0	190.2	68	32.33	262.2	64	22.29	130	92	5.85	8.8	4	2.38	0	FALSE	224	60.47
04/27/12	VT	85	415	No	No	0	176.4	122	29.99	224.9	123	19.12	219.6	50	9.88	11.5	1	3.11	1	FALSE	295	58.99
04/28/12	TN	59	415	No	No	0	160.9	95	27.35	251.2	65	21.35	273.4	97	12.3	5	5	1.35	3	FALSE	257	61
04/29/12	LA	87	415	No	No	0	228.7	90	38.88	163	99	13.86	154.1	90	6.93	11.8	3	3.19	1	FALSE	279	59.67
04/30/12	OH	137	408	No	No	0	144	90	24.48	181.6	100	15.44	128.1	93	5.76	12.3	2	3.32	0	FALSE	283	45.68
05/01/12	OR	21	510	No	Yes	31	135.9	90	23.1	271	84	23.04	179.1	89	8.06	9.5	7	2.57	6	FALSE	263	54.2
05/02/12	DE	129	510	No	No	0	334.3	118	56.83	192.1	104	16.33	191	83	8.59	10.4	6	2.81	0	TRUE	305	81.75
05/03/12	KY	104	415	No	No	0	130.5	77	22.19	131.2	117	11.15	264.7	63	11.91	13	6	3.51	0	FALSE	257	45.25
05/04/12	GA	93	408	No	Yes	21	134.2	105	22.81	162.5	128	13.81	186.6	90	8.4	11.8	2	3.19	4	TRUE	323	45.02
05/05/12	VT	63	415	No	No	0	278	102	47.26	266.4	114	22.64	224.1	118	10.08	13.1	4	3.54	4	TRUE	334	79.98
05/06/12	OR	161	415	No	No	0	105.4	70	17.92	214.8	122	18.26	223.6	126	10.06	7.8	5	2.11	0	FALSE	318	46.24
05/07/12	TX	50	510	No	No	0	188.9	94	32.11	203.9	104	17.33	151.8	124	6.83	11.6	8	3.13	3	FALSE	322	56.27
05/08/12	MO	103	408	No	Yes	24	111.8	85	19.01	239.6	102	20.37	268.3	81	12.07	6.9	4	1.86	1	FALSE	268	51.45
05/09/12	ND	84	415	No	Yes	33	159.1	106	27.05	149.8	101	12.73	213.4	108	9.6	13	18	3.51	1	FALSE	315	49.38
05/10/12	MN	92	510	No	No	0	212.4	105	36.11	224.6	118	19.09	221.3	105	9.96	9	4	2.43	1	FALSE	328	65.16
05/11/12	NV	77	415	No	No	0	142.3	112	24.19	306.3	111	26.04	196.5	82	8.84	9.9	1	2.67	1	FALSE	305	59.07
05/12/12	NY	64	415	Yes	No	0	346.8	55	58.96	249.5	79	21.21	275.4	102	12.39	13.3	9	3.59	1	TRUE	236	92.56
05/13/12	FL	159	415	No	Yes	15	113.9	102	19.36	145.3	146	12.35	195.2	137	8.78	11.8	9	3.19	1	FALSE	385	40.49
05/14/12	KS	110	415	Yes	Yes	27	267.9	103	45.54	263.3	74	22.38	178.1	106	8.01	8.3	2	2.24	1	TRUE	283	75.93
05/15/12	NV	138	510	No	No	0	171.4	117	29.14	115.2	128	9.79	224.5	115	10.1	17	4	4.59	3	FALSE	360	49.03
05/16/12	NV	178	408	No	No	0	275.4	150	46.82	187.5	62	15.94	147.1	126	6.62	13.6	3	3.67	1	FALSE	338	69.38
05/17/12	SC	38	415	No	Yes	31	197.2	118	33.52	249.9	70	21.24	298.9	104	13.45	3.9	2	1.05	0	FALSE	292	68.21
05/18/12	MI	50	415	No	Yes	35	192.6	97	32.74	135.2	101	11.49	216.2	101	9.73	7.9	2	2.13	2	FALSE	299	53.96
05/19/12	MI	45	510	No	Yes	26	91.7	104	15.59	150.6	119	12.8	63.3	103	2.85	7.7	5	2.08	1	FALSE	326	31.24
05/20/12	TN	70	510	No	No	0	126.3	99	21.47	141.6	106	12.04	255.9	96	11.52	9.6	2	2.59	0	FALSE	301	45.03
05/21/12	NY	147	510	No	Yes	33	251.5	107	42.76	234.1	110	19.9	213.4	87	9.6	10.4	6	2.81	3	FALSE	304	72.26
05/22/12	NV	94	510	No	No	0	190.6	108	32.4	152.3	95	12.95	144.7	97	6.51	7.5	5	2.03	1	FALSE	300	51.86
05/23/12	IL	179	510	No	No	0	116.1	101	19.74	201.8	99	17.15	181.9	103	8.19	11.6	5	3.13	0	FALSE	303	45.08
05/24/12	MS	116	415	No	No	0	217.3	91	36.94	216.1	95	18.37	148.1	76	6.66	11.3	3	3.05	2	FALSE	262	61.97
05/25/12	ND	59	510	No	No	0	179.4	80	30.5	232.5	99	19.76	175.8	105	7.91	14.7	3	3.97	0	FALSE	284	58.17
05/26/12	NC	165	415	No	No	0	207.7	109	35.31	164.8	94	14.01	54.5	91	2.45	7.9	3	2.13	0	FALSE	294	51.77
05/27/12	MI	133	408	No	No	0	277.3	138	47.14	228.4	117	19.41	117.3	103	5.28	12.8	4	3.46	2	TRUE	358	71.83
05/28/12	TN	140	415	No	No	0	125.3	84	21.3	167.6	121	14.25	260.6	94	11.73	8.4	4	2.27	1	FALSE	299	47.28
05/29/12	VT	93	408	No	Yes	32	138.1	91	23.48	167.3	72	14.22	238.9	115	10.75	6.8	3	1.84	2	FALSE	278	48.45
05/30/12	OK	52	510	No	Yes	38	169.3	88	28.78	225.9	97	19.2	172	86	7.74	8.2	3	2.21	0	FALSE	271	55.72
05/31/12	DE	64	415	No	Yes	27	201.3	101	34.22	143.8	89	12.22	150.2	127	6.76	12.3	3	3.32	1	FALSE	317	53.2
06/01/12	ND	12	510	Yes	No	0	216.7	117	36.84	116.5	126	9.9	220	110	9.9	9.8	4	2.65	2	FALSE	353	56.64
06/02/12	OR	48	415	No	No	0	190.4	92	32.37	317.5	85	26.99	133.4	113	6	8.3	4	2.24	2	FALSE	290	65.36
06/03/12	NY	181	408	No	No	0	143.3	91	24.36	195.5	58	16.62	223.3	95	10.05	6	7	1.62	1	FALSE	244	51.03
06/04/12	MO	168	415	No	Yes	42	97.4	57	16.56	203.6	98	17.31	173.9	124	7.83	11.4	2	3.08	2	FALSE	279	41.7
06/05/12	FL	155	415	No	No	0	181.4	111	30.84	167.7	92	14.25	168.5	122	7.58	11.3	3	3.05	3	FALSE	325	52.67
06/06/12	ND	105	510	No	No	0	246.4	83	41.89	256.2	101	21.78	169	151	7.61	3.8	4	1.03	0	FALSE	335	71.28
06/07/12	NY	11	415	No	No	0	143.4	130	24.38	289.4	50	24.6	194	100	8.73	9.7	6	2.62	2	FALSE	280	57.71
06/08/12	ND	182	415	No	No	0	104.9	111	17.83	198.5	120	16.87	258.2	91	11.62	8	5	2.16	2	FALSE	322	46.32
06/09/12	NY	104	415	No	No	0	156.2	93	26.55	193	54	16.41	222.7	94	10.02	13.1	5	3.54	1	FALSE	241	52.98
06/10/12	OH	102	415	No	No	0	114.8	125	19.52	81.9	126	6.96	304.3	101	13.69	12	4	3.24	0	FALSE	352	40.17
06/11/12	AL	122	415	No	No	0	232.5	96	39.53	205.5	120	17.47	213.7	91	9.62	11.9	2	3.21	0	FALSE	307	66.62
06/12/12	SC	41	415	No	No	0	143.6	117	24.41	152.4	108	12.95	194.4	110	8.75	8.6	3	2.32	1	FALSE	335	46.11
06/13/12	GA	132	415	No	No	0	176.7	132	30.04	244.1	80	20.75	176.3	120	7.93	9.1	4	2.46	2	FALSE	332	58.72
06/14/12	WY	76	415	No	No	0	263.4	148	44.78	230.3	69	19.58	170.6	101	7.68	11.4	5	3.08	1	TRUE	318	72.04
06/15/12	WV	13	415	No	No	0	146.4	74	24.89	148.5	92	12.62	216.7	96	9.75	11.3	3	3.05	1	FALSE	262	47.26
06/16/12	HI	115	415	No	Yes	33	145	72	24.65	194.5	157	16.53	242.3	138	10.9	14.2	3	3.83	2	FALSE	367	52.08
06/17/12	WV	67	408	No	No	0	167.8	91	28.53	167.7	69	14.25	110.3	71	4.96	8.4	12	2.27	1	FALSE	231	47.74
06/18/12	LA	154	510	No	No	0	166.9	99	28.37	154.9	97	13.17	189.4	89	8.52	7.2	5	1.94	0	FALSE	285	50.06
06/19/12	AR	100	510	No	No	0	142.5	87	24.23	195.7	88	16.63	122.1	117	5.49	7.8	8	2.11	2	FALSE	292	46.35
06/20/12	AK	146	510	Yes	No	0	133	65	22.61	262.8	93	22.34	214.3	128	9.64	11.2	3	3.02	1	FALSE	286	54.59
06/21/12	DC	148	415	No	Yes	11	252.9	129	42.99	284.3	88	24.17	262.8	99	11.83	12.3	1	3.32	1	FALSE	316	78.99
06/22/12	AL	67	415	No	Yes	28	95	94	16.15	291.2	73	24.75	159.6	114	7.18	10	2	2.7	2	FALSE	281	48.08
06/23/12	UT	161	510	Yes	No	0	194.2	106	33.01	249.4	105	21.2	254.9	129	11.47	12.9	1	3.48	1	TRUE	340	65.68
06/24/12	KS	70	415	No	No	0	222.8	114	37.88	215.9	113	18.35	223.5	122	10.06	0	0	0	1	FALSE	349	66.29
06/25/12	MN	116	510	No	No	0	201.8	82	34.31	231.5	95	19.68	226.1	130	10.17	16.5	5	4.46	0	FALSE	307	64.16
06/26/12	VA	99	415	No	Yes	42	216	125	36.72	232.3	104	19.75	215.5	100	9.7	9.3	4	2.51	2	TRUE	329	66.17
06/27/12	UT	87	415	No	No	0	146.3	108	24.87	171.8	102	14.6	167.5	66	7.54	5.3	9	1.43	1	FALSE	276	47.01
06/28/12	IN	87	510	No	No	0	234.8	85	39.92	140.9	91	11.98	204.3	93	9.19	9.5	5	2.57	1	FALSE	269	61.09
06/29/12	CT	70	408	No	No	0	198.6	111	33.76	213.9	115	18.18	171.2	105	7.7	10.6	6	2.86	2	FALSE	331	59.64
06/30/12	DE	131	408	No	No	0	94.4	80	16.05	215.1	101	18.28	179.7	108	8.09	13.1	9	3.54	2	FALSE	289	42.42
07/01/12	VT	119	510	No	No	0	190.4	74	32.37	215.6	113	18.33	161.2	111	7.25	10	1	2.7	2	FALSE	298	57.95
07/02/12	MO	119	408	No	Yes	32	142.6	77	24.24	208.2	126	17.7	171	102	7.69	12	2	3.24	3	FALSE	305	49.63
07/03/12	RI	87	510	Yes	No	0	134.2	80	22.81	165	71	14.03	173.1	102	7.79	10.7	5	2.89	0	FALSE	253	44.63
07/04/12	CA	112	415	No	No	0	111.9	92	19.02	114	143	9.69	146.8	79	6.61	14.1	3	3.81	5	TRUE	314	35.32
07/05/12	RI	75	415	No	No	0	122.8	89	20.88	211.3	104	17.96	261.4	91	11.76	10.7	2	2.89	2	FALSE	284	50.6
07/06/12	CT	150	510	No	No	0	189.3	77	32.18	220.9	105	18.78	238.7	117	10.74	9.2	5	2.48	4	FALSE	299	61.7
07/07/12	IN	161	510	No	Yes	38	240.4	112	40.87	201.8	102	17.15	206.1	112	9.27	16.1	6	4.35	0	FALSE	326	67.29
07/08/12	FL	91	510	Yes	Yes	24	93.5	112	15.9	183.4	128	15.59	240.7	133	10.83	9.9	3	2.67	0	FALSE	373	42.32
07/09/12	KS	124	415	No	No	0	158.6	104	26.96	211.2	77	17.95	179.3	104	8.07	10.2	8	2.75	3	FALSE	285	52.98
07/10/12	NY	94	510	Yes	No	0	243.2	109	41.34	147	88	12.5	94.9	99	4.27	7.2	4	1.94	4	FALSE	296	58.11
07/11/12	TX	217	408	No	No	0	176.4	115	29.99	158.8	128	13.5	306.6	107	13.8	9.3	3	2.51	4	FALSE	350	57.29
07/12/12	RI	158	510	No	No	0	220.9	129	37.55	242.2	108	20.59	233.3	75	10.5	6.4	5	1.73	0	FALSE	312	68.64
07/13/12	NV	102	415	No	No	0	144.4	87	24.55	266.5	128	22.65	217.6	59	9.79	7.1	7	1.92	0	FALSE	274	56.99
07/14/12	UT	85	510	No	No	0	212.3	107	36.09	228.4	103	19.41	163.3	116	7.35	7.7	3	2.08	0	FALSE	326	62.85
07/15/12	OK	79	510	No	No	0	147	72	24.99	165.7	102	14.08	243.2	107	10.94	8.4	9	2.27	1	FALSE	281	50.01
07/16/12	MN	139	510	No	Yes	25	96.2	112	16.35	178.9	70	15.21	182.1	84	8.19	12.9	10	3.48	2	FALSE	266	39.75
07/17/12	NC	103	415	No	No	0	263.4	118	44.78	179.1	69	15.22	214.7	112	9.66	10.3	2	2.78	0	FALSE	299	69.66
07/18/12	OR	98	415	Yes	No	0	12.5	67	2.13	256.6	90	21.81	169.4	88	7.62	7.7	9	2.08	1	FALSE	245	31.56
07/19/12	NH	78	408	No	No	0	162.3	116	27.59	192.4	86	16.35	240.6	100	10.83	10.1	3	2.73	2	FALSE	302	54.77
07/20/12	AK	50	408	No	No	0	183.6	107	31.21	58.6	118	4.98	202.6	99	9.12	8.7	3	2.35	1	FALSE	324	45.31
07/21/12	OR	161	415	No	No	0	178.1	109	30.28	146.5	86	12.45	137.6	78	6.19	8.5	2	2.3	1	FALSE	273	48.92
07/22/12	KS	67	408	No	No	0	201.4	101	34.24	97.6	122	8.3	202.5	119	9.11	7	3	1.89	0	FALSE	342	51.65
07/23/12	WV	86	415	No	Yes	38	123	158	20.91	133.9	119	11.38	138.2	103	6.22	13.3	4	3.59	1	FALSE	380	38.51
07/24/12	GA	92	510	No	No	0	208	125	35.36	198.9	76	16.91	76.4	97	3.44	8.6	6	2.32	0	FALSE	298	55.71
07/25/12	NM	174	415	No	No	0	239.2	72	40.66	188.5	124	16.02	105.6	116	4.75	8.8	3	2.38	1	FALSE	312	61.43
07/26/12	OH	124	510	No	No	0	193	97	32.81	89.8	99	7.63	172.8	104	7.78	15.3	3	4.13	1	FALSE	300	48.22
07/27/12	ND	132	415	No	Yes	31	174.5	101	29.67	245.6	105	20.88	172.8	76	7.78	10.3	9	2.78	1	FALSE	282	58.33
07/28/12	RI	190	415	No	Yes	26	116.7	71	19.84	145.9	88	12.4	175.1	103	7.88	9.9	3	2.67	1	FALSE	262	40.12
07/29/12	HI	101	510	No	No	0	93.8	127	15.95	150	104	12.75	241.1	116	10.85	10.7	2	2.89	1	FALSE	347	39.55
07/30/12	WY	185	415	Yes	Yes	30	154.1	114	26.2	118.7	106	10.09	258.4	105	11.63	12.9	3	3.48	2	FALSE	325	47.92
07/31/12	NY	68	415	No	Yes	29	239.5	82	40.72	203.8	105	17.32	167.8	70	7.55	9.9	6	2.67	0	FALSE	257	65.59
08/01/12	KS	117	510	No	Yes	25	216	140	36.72	224.1	69	19.05	267.9	112	12.06	11.8	4	3.19	0	FALSE	321	67.83
08/02/12	LA	118	408	No	No	0	187.4	97	31.86	177.8	89	15.11	233.4	97	10.5	12.2	6	3.29	1	FALSE	283	57.47
08/03/12	PA	124	415	No	No	0	167.4	119	28.46	233.2	143	19.82	109.6	115	4.93	10.3	5	2.78	0	FALSE	377	53.21
08/04/12	NV	22	510	No	No	0	160.4	108	27.27	218.1	88	18.54	192.9	115	8.68	12.5	4	3.38	1	FALSE	311	54.49
